4,230371,BCJ Cutting,91,32.36
4,6033,MG Johnson,123,25.78
4,35280,RP Singh,146,24.91
4,330902,Mustafizur Rahman,93,21.15
4,46750,RJ Peterson,122,25.52
4,30732,P Kumar,143,32.16
4,45789,JH Kallis,114,30.54
4,5961,MC Henriques,107,30.26
4,221140,D Wiese,137,24.96
4,311592,MA Starc,127,17.44
4,290632,S Aravind,103,21.77
4,288992,CJ Jordan,137,26.72
4,30049,M Kartik,110,31.36
4,247235,CR Woakes,121,25.12
4,45963,CK Langeveldt,138,21.46
4,459257,TS Mills,101,26.49
4,47660,RN ten Doeschate,109,26.1
4,6278,B Lee,109,29.88
4,559235,Kuldeep Yadav,102,19.67
4,273439,SMSM Senanayake,104,20.63
4,554691,AR Patel,92,27.56
4,438362,Sandeep Sharma,109,23.57
4,223642,J Theron,135,23
4,53191,JE Taylor,126,23.42
4,379504,A Zampa,109,21.84
4,19264,Liam Plunkett,122,28.36
4,450860,Adam Milne,100,22.77
4,450860,AF Milne,100,22.77
4,42657,Shoaib Malik,133,25.88
4,56283,Abdur Razzak,96,21.21
4,45434,T Henderson,93,23.6
4,56007,Mashrafe Mortaza,116,31.07
4,7443,NJ Rimmington,110,23.39
4,47693,JJ van der Wath,108,25.58
4,6903,CJ McKay,144,22.38
4,297583,KJ Abbott,119,29.02
4,379145,T Shamsi,100,24.3
5,33335,SK Raina,53,34.47
5,44828,F du Plessis,50,18.34
5,530773,P Negi,79,22.97
5,5766,DJ Hussey,68,26.35
5,38062,JDP Oram,81,29.7
5,45797,JM Kemp,56,22.71
5,29976,Joginder Sharma,61,23.73
5,29655,SB Jakati,73,31.23
5,475281,SN Thakur,60,26.31
5,49677,T Thushara,67,19.68
5,46592,M Ntini,63,25
5,447439,IC Pandey,51,25.86
5,542023,L Ngidi,57,18.57
5,50438,S Randiv,62,24.46
5,391485,JO Holder,61,34.93
5,31732,VY Mahesh,52,23
5,591650,AS Rajpoot,68,19.86
5,44932,JP Duminy,73,30.23
5,48472,TM Dilshan,64,29.56
5,36084,Yuvraj Singh,80,24.2
5,5702,JR Hopes,67,33.65
5,49764,AD Mathews,79,31.73
5,325026,GJ Maxwell,74,31.31
5,489889,PJ Cummins,81,25.32
5,6553,AB McDonald,82,23.01
5,31872,S Nadeem,89,29.12
5,279545,PJ Sangwan,84,27.72
5,481896,Mohammed Shami,68,26.6
5,26184,AB Agarkar,47,34.21
5,360911,VR Aaron,64,29.95
5,41411,Mohammad Asif,50,21.16
5,390481,HV Patel,74,27.7
5,550215,K Rabada,55,22.25
5,5674,BJ Hodge,65,22.32
5,27223,STR Binny,61,25.72
5,267192,SPD Smith,54,19.48
5,8166,SK Warne,70,26.61
5,311158,BA Stokes,58,32.62
5,587152,PV Tambe,67,22.82
5,669855,JC Archer,87,22.14
5,272262,KW Richardson,83,26.34
5,34274,S Sreesanth,50,32.78
5,5605,SM Harwood,48,22.47
5,49209,ST Jayasuriya,77,25.75
5,471342,KH Pandya,52,24.69
5,625371,HH Pandya,87,26.55
5,7702,A Symonds,52,31.86
5,48835,CRD Fernando,74,20.47
5,228430,AN Ahmed,59,25.84
5,290727,R Dhawan,54,32.94
5,393279,M de Lange,86,25.11
5,51880,CH Gayle,79,30.21
5,55395,C de Grandhomme,65,37.06
5,8917,MM Ali,84,27.73
5,277237,Iqbal Abdulla,79,25.75
5,30176,A Kumble,57,24.36
5,940973,Mohammed Siraj,50,23.46
5,310958,A Mithun,48,29.22
5,44938,D du Preez,82,24.87
5,527299,A Choudhary,47,22.76
5,34019,LR Shukla,47,24.61
5,236779,I Sharma,88,36.23
5,36326,SE Bond,51,21.74
5,550235,TK Curran,71,26.45
5,35928,Bipul Sharma,65,23.24
5,323131,P Awana,77,22.37
5,5779,RJ Harris,81,21.54
5,376324,Anureet Singh,51,30.15
5,224367,YA Abdulla,63,19.8
5,974109,Mujeeb Ur Rahman,49,23.79
5,433410,BA Bhatt,47,23.78
5,379927,BE Hendricks,65,21.18
5,50804,WPUJC Vaas,64,19.96
5,389605,A Ashish Reddy,54,22.24
5,272994,R Sharma,80,23.57
5,51782,FH Edwards,87,27.57
5,26797,Anand Rajan,47,16.68
5,732291,Basil Thampi,47,27
5,32211,P Prasanth,64,17.15
5,52983,MN Samuels,70,27.95
5,23460,LJ Wright,79,32.44
5,279552,SB Wagh,51,20.01
5,533042,B Stanlake,49,22.06
5,502714,Mitchell Santner,51,25.09
5,545467,Junior Dala,53,24.96
5,322810,Cameron Delport,48,26.27
5,574178,Akila Dananjaya,56,23.42
5,506612,MJ Henry,70,30.51
5,12440,ND Doshi,68,16.8
5,55698,RW Price,58,26.93
5,362541,DAJ Bracewell,55,22.32
5,49700,BMAJ Mendis,89,20.97
5,376169,MG Neser,50,26.88
5,355269,JDS Neesham,84,25.98
5,398666,SA Abbott,69,23.78
6,35805,Y Venugopal Rao,8,56
6,29702,AA Jhunjhunwala,3,57.33
6,35320,SR Tendulkar,2,61.5
6,253802,V Kohli,8,82.62
6,1079848,Shivam Mavi,5,54
6,1083128,Ankit Soni,2,72
6,28830,Y Gnaneswara Rao,1,162
6,723105,Rinku Singh,1,79
6,1131619,Sudhesan Midhun,1,66
6,853265,Mahipal Lomror,4,60.75
6,278482,D Salunkhe,1,78
6,307448,VS Yeligati,2,54.5
6,34402,SS Sarkar,2,63.5
6,34118,S Sriram,4,56.75
7,8180,SR Watson,215,27.1
7,26421,R Ashwin,210,24.34
7,439952,CH Morris,182,22.18
7,29264,Harbhajan Singh,219,26.22
7,49636,M Muralitharan,179,22.03
7,315623,B Laughlin,157,21.57
7,31820,A Nehra,162,22.54
7,232364,TG Southee,178,27.19
7,308251,DJ Willey,158,22.96
7,51433,S Badree,187,22.16
7,32685,IK Pathan,169,25.9
7,31107,A Mishra,228,21.79
7,46538,M Morkel,190,25.68
7,47850,RE van der Merwe,174,25.58
7,265564,WD Parnell,194,24.94
7,44149,J Botha,155,28.41
7,270484,JP Faulkner,196,23.6
7,371814,KK Cooper,195,20.07
7,16932,AD Mascarenhas,152,20.61
7,8076,SW Tait,218,22.43
7,319439,MJ McClenaghan,199,25.1
7,46393,R McLaren,156,29.22
7,625383,JJ Bumrah,150,22.65
7,32130,PP Ojha,156,22.38
7,35731,R Vinay Kumar,170,26.31
7,314622,K Santokie,167,16.95
7,430246,YS Chahal,150,22.83
7,47492,DW Steyn,212,21.91
7,52912,R Rampaul,169,22.32
7,32966,PP Chawla,218,24.67
7,41434,Mohammad Hafeez,158,21.86
7,43524,Umar Gul,203,19.07
7,268739,BAW Mendis,167,18.83
7,10582,RS Bopara,206,25.31
7,459508,AJ Tye,155,19.81
7,233514,NLTC Perera,216,25.88
7,4864,DT Christian,186,28.96
7,326016,B Kumar,158,23.25
7,37749,NL McCullum,157,24.09
7,53115,DJG Sammy,157,28.45
7,793463,Rashid Khan,200,15.65
7,25913,Mohammad Nabi,207,21.65
7,17991,GR Napier,164,23.35
